X,Y,OBJECTID,DACRID,FOLIO,NAME,ADDRESS,CITY,ZIPCODE,CONTACT,PHONE,DCOUNSELOR,LICNUM,LICDATE,LICEXP,CAPACITY,LAT,LON,POINT_X,POINT_Y
-80.280154520254044,25.770942428466078,569, ,0141060130960,New Generation Preschools,5202 W FLAGLER ST,Miami,33134,Alexander Alejo,305-446-2095, ,C11MD1797,2010-04-12T00:00:00.000Z,2011-04-11T00:00:00.000Z,0,25.77094,-80.28015,893061.500296746,523084.937467739
-80.297486428496271,25.929435511575804,570, ,3020120470001,YMCA / My Little School Academy,5855 NW 171ST ST,Miami-Dade,33015, ,786-454-9999, ,C11MD1756,,,0,25.92943,-80.29748,887049.575968914,580660.843313076
-80.424280957463452,25.492758268254541,571, ,3079030240040,Piorno Family Day Care Home,29547 SW 144TH AVE,Miami-Dade,33033,Marlene Piorno,305-242-1174, ,F11MD0553,2005-12-31T00:00:00.000Z,2010-12-30T00:00:00.000Z,0,25.49275,-80.42428,846069.313113328,421746.125053905
-80.197543712079607,25.852062703688453,572, ,3031120740480,"Lord's Learning  Center, Inc.",17 NW 84TH ST,Miami-Dade,33150,Marie Rene,305-756-6119, ,C11MD1027,1986-11-27T00:00:00.000Z,2010-11-26T00:00:00.000Z,0,25.85206,-80.19754,920069.124759078,552726.624903403
-80.436700527389164,25.698680382958109,573, ,3049330350010,Precious Smiles Preschool,15074 SW 72ND ST,Miami-Dade,33193,Mireya Veres,305-388-5233, ,C11MD0525,2006-08-07T00:00:00.000Z,2010-08-06T00:00:00.000Z,0,25.69868,-80.4367,841654.727782413,496570.239512987
-80.290017124656714,25.707656433992458,574, ,0940250281460,Princeton Pre-School,5928 SW 68TH ST,South Miami,33143, ,305-666-5575, ,C11MD0203,1999-03-20T00:00:00.000Z,2011-03-19T00:00:00.000Z,0,25.70765,-80.29001,889939.499979079,500065.406079076
-80.37609894763051,25.733203433482018,575, ,3040180940010,Tu Mundo Montessori Bilingual,3878 SW 112TH AVE,Miami-Dade,33165, ,305-554-4700, ,C11MD1562,2007-11-13T00:00:00.000Z,2011-11-12T00:00:00.000Z,0,25.7332,-80.3761,861551.213251829,509207.463910408
-80.325466246565895,25.73742141755951,576, ,3040150000450,Emerson Elementary,8001 SW 36TH ST,Miami-Dade,33155,Ramon J garrigo,305-264-5757, , ,,,0,25.73742,-80.32546,878211.749812581,510822.530890241
-80.366057547943583,25.656842365003687,577, ,3050170000310,St. John Neumann Elementary,12115 SW 107TH AVE,Miami-Dade,33176, ,305-255-7315, , ,,,0,25.65684,-80.36605,864990.000009414,481469.468861572
-80.324782519938537,25.937799414176006,578, ,3020110220610,Bossio Family Daycare Home,7658 NW 181ST ST,Miami-Dade,33015,Marisabel Del Carmen,305-819-4905, ,F11MD0803,2009-03-30T00:00:00.000Z,2011-03-29T00:00:00.000Z,0,25.93779,-80.32478,878062.750110578,583653.687064908
-80.378558312994556,25.649217128536801,579, ,3050180110280,Arco Iris Child Care,11345 SW 128TH ST,Miami-Dade,33176, ,305-255-3295, ,L11MD0206,2008-01-16T00:00:00.000Z,2011-06-29T00:00:00.000Z,0,25.64921,-80.37856,860885.125017081,478678.531201988
-80.286561133282163,25.866404220433569,580, ,0431060450010,Milander Park A/S,190 W 49TH ST,Hialeah,33012, ,305-821-2700, , ,,,0,25.8664,-80.28656,890764.906136662,557770.394671492
-80.311860706429073,25.886903066906669,581, ,0420260010740,Silvia's School / Sands Educational Cter,7091 W 14TH CT,Hialeah,33014, ,305-822-9757, ,C11MD0922,1991-12-04T00:00:00.000Z,2011-02-28T00:00:00.000Z,0,25.8869,-80.31186,882406.437617414,565176.625265822
-80.302539956822628,25.909976187280623,582, ,3220240081300,Miami Lakes Christian Academy,6250 MIAMI LAKES DR E,Miami Lakes,33014, ,305-823-3888, ,EXEMPT,,,0,25.90997,-80.30254,885426.312483162,573579.124864988
-80.294286239585418,25.883605827753858,583, ,0420360072190,Twin Lakes Elementary School (VPK),6735 W 5TH PL,Hialeah,33012,Ivette Bernal-Pino,305-822-0770, ,EXEMPT,,,0,25.8836,-80.29428,888191.000195246,564008.874648571
-80.219715828412617,25.933784423896139,584, ,3421110000044,Scott Lake Elementary School,1160 NW 175TH ST,Miami Gardens,33169,Lakesha m Wilson-Rochelle,305-624-1443, ,EXEMPT,,,0,25.93378,-80.21971,912600.498948328,582386.18730332
-80.257788030053106,25.754251005470696,585, ,0341080071730,YMCA / Coral Gables Elementary(Vpk),105 MINORCA AVE,Coral Gables,33134,Graciela Cerra,305-448-1731, ,C11MD1894,,,0,25.75425,-80.25779,900456.500270497,517059.062380403
-80.271456263613615,25.827760723995354,586, ,0431170000060,Leisure Babcock Park (EP),651 E 4TH AVE,Hialeah,33010, ,305-883-8025, ,EXEMPT,,,0,25.82776,-80.27145,895809.812713496,543752.062471993
-80.164681267471451,25.694460105488101,587, ,2442320020190,Key Biscayne Community Church United Church Of Christ,355 GLENRIDGE RD,Key Biscayne,33149,Dennis Eastling,305-361-7501, ,C11MD0522,1975-11-20T00:00:00.000Z,2011-11-30T00:00:00.000Z,0,25.69446,-80.16468,931240.125054829,495510.437170655
-80.347601845484306,25.890093863341139,588,DACR516,0420280010870,Reagan Educational Academy Inc,3168 W 76TH ST,Hialeah,33018,Zoraida Paz,305-818-3044, ,C11MD1692,2009-01-05T00:00:00.000Z,2011-01-04T00:00:00.000Z,0,25.89009,-80.3476,870649.770842079,566276.346491575
-80.132041190032126,25.855156274777993,589, ,0232100131200,International Karate-Do Kuro Obi Dojo,1226  NORMANDY DR,Miami Beach,33141, ,305-887-2882, ,EXEMPT,,,0,25.85515,-80.13204,941604.312659744,553988.00000532
-80.214249951811283,25.883922045595202,590, ,0621260140011,Lively Stones For Jesus Ministries Inc,835 NW 119TH ST,North Miami,33168, ,305-685-7739, ,EXEMPT,,,0,25.88392,-80.21425,914505.482999247,564273.33737424
-80.231659348729892,25.938582449231763,591, ,3421100010790,Parkway Baptist Church We/Wee Care Cter,18000 NW 18TH AVE,Miami Gardens,33056,Geneta Campell,305-623-1536, ,C11MD0611,1978-12-31T00:00:00.000Z,2010-12-30T00:00:00.000Z,0,25.93858,-80.23166,908664.999929577,584106.937142655
-80.331171705650149,25.822129431111875,592, ,3530220070350,"World of Kids Acad, Inc/ Caring For Kids",8301 NW 53RD ST,Doral,33166, ,305-593-7010, ,C11MD2112,2005-01-18T00:00:00.000Z,2011-01-17T00:00:00.000Z,0,25.82212,-80.33117,876177.250600744,541600.938165322
-80.222559178644843,25.771523902124162,593, ,0141020061320,"Terry's Day Care, Inc.",175 SW 17TH AVE,Miami,33135, ,305-643-2791, ,C11MD0596,1957-06-13T00:00:00.000Z,2010-10-18T00:00:00.000Z,0,25.77152,-80.22256,912015.000119329,523403.96865382
-80.482855956805736,25.462273935618235,594, ,1678240080010,Our Little Hands Of Love Inc.,489 W LUCY ST,Florida City,33034,Carolyn Hayes,305-248-6222, ,C11MD0402,2006-06-01T00:00:00.000Z,2011-07-14T00:00:00.000Z,0,25.46227,-80.48285,826790.937300079,410587.625061236
-80.332834390222999,25.803944462566459,595, ,3530270360010,"Kids Corner, LLC",3275 NW 84TH AVE,Doral,33122,Claudia Trilles,305-477-7551, ,C11MD1224,2004-09-10T00:00:00.000Z,2011-09-09T00:00:00.000Z,0,25.80394,-80.33283,875663.812651247,534988.624618322
-80.380000384808355,25.584417442088167,596, ,3060060110460,"Sanchez, Lourdes Family Daycare Home",19610 SW 116TH AVE,Miami-Dade,33157, ,305-232-6782, ,F11MD0520,2005-10-11T00:00:00.000Z,2010-04-07T00:00:00.000Z,0,25.58441,-80.38,860520.250090662,455124.874897324
-80.372946104426703,25.585195721776881,597, ,3060060030252,Assurant Satellite Learning Center,11195 SW 196TH ST,Miami-Dade,33157, ,305-256-3786, ,C10955,2000-12-18T00:00:00.000Z,2001-12-17T00:00:00.000Z,0,25.58519,-80.37294,862844.070902329,455418.666960657
-80.23760675106962,25.864220811459116,598, ,3031030142080,Small Kids II Christian Academy Inc.,9801 NW 24TH AVE,Miami-Dade,33147, ,305-836-9747, ,C11MD2053,1996-05-29T00:00:00.000Z,2010-05-28T00:00:00.000Z,0,25.86422,-80.2376,906867.56257958,557067.250408493
-80.507462728544269,25.414396444641749,599, ,3088020010010,Everglades II Child Development Center,38010 SW 195TH AVE,Miami-Dade,33034, ,305-242-2595, ,C11MD0151,1991-04-08T00:00:00.000Z,2011-04-07T00:00:00.000Z,0,25.41439,-80.50746,818736.45340908,393156.467010237
-80.359116816410463,25.582169303539199,600, ,3660050070740,"Suarez, Ileana Piorno",10301 SW 199TH ST,Cutler bay,33157, ,305-252-1499, ,L11MD0010,2003-04-07T00:00:00.000Z,2011-04-06T00:00:00.000Z,0,25.58216,-80.35911,867407.62476733,454340.500153743
-80.208799885558918,25.91278346432053,601, ,3021240000020,Biscayne Gardens Elementary School,560 NW 151ST ST,Miami-Dade,33169, ,305-681-5721, ,EXEMPT,,,0,25.91278,-80.2088,916234.14325583,574774.41939041
-80.406528639464895,25.499140235719636,602, ,3079020000171,New Beginning Taekwondo Inc,13370 SW 288TH ST,Miami-Dade,33033, ,305-248-8088, ,EXEMPT,,,0,25.49914,-80.40653,851914.727275495,424091.320166655
-80.333343840990295,25.762738777728746,603, ,3040030062270,My Little Garden Child Learning Center Inc,8460 SW 8TH ST,Miami-Dade,33144, ,305-260-9700, ,C11MD1818,2010-09-01T00:00:00.000Z,2011-08-31T00:00:00.000Z,0,25.76273,-80.33334,875571.999842744,520011.156541824
-80.446079858830203,25.698132165039997,604, ,3049331100010,The Gymnastics Academy Co,15660 SW 72ND ST,Miami-Dade,33193, ,305-386-8500, ,EXEMPT,,,0,25.69813,-80.44608,838567.011516914,496357.930882491
-80.455162839652303,25.685706522658894,605, ,3049320140010,Future Leaders Academy of Kendall,16237 SW 88TH ST,Miami-Dade,33196,Mariolys Hernandez,305-380-7280, ,C11MD1555,2007-10-01T00:00:00.000Z,2010-09-30T00:00:00.000Z,0,25.6857,-80.45516,835594.654272661,491829.390070826
-80.178870702661513,25.926962581738742,606, ,0722170130850,Toras Emes Academy of Miami Inc,1051 N MIAMI BEACH BLVD,North Miami Beach,33162, ,305-944-5344, ,EXEMPT,,,0,25.92696,-80.17887,926039.953368578,579988.665195487
-80.247668628751754,25.925247783233587,607, ,3421160000010,YMCA / Golden Glades Elementary A/S,16520 NW 28TH AVE,Miami Gardens,33054, ,305-624-9641, ,EXEMPT,,,0,25.92524,-80.24767,903431.562561829,579229.624718823
-80.233490839321064,25.926256618907438,608,DACR381,3421150032880,Jean's Kiddie Kollege,1910 NW 167TH ST,Miami Gardens,33054, ,305-624-2821, ,C11MD0971,1980-10-28T00:00:00.000Z,2010-11-07T00:00:00.000Z,0,25.92625,-80.23349,908089.312104579,579623.312907822
-80.398997968115026,25.730336947063176,609,DACR984,3049130000020,Little Shamrocks Learning Center/St Kevin Catholic School,4001 SW 127TH AVE,Miami-Dade,33175,Ileana Hernandez,305-227-7571, , ,2009-09-17T00:00:00.000Z,2010-10-13T00:00:00.000Z,30,25.73033,-80.399,854017.594132744,508130.638636239
-80.428470585862556,25.675682445715839,610,DACR1036,3059030320750,Caicedo Large Family Child Care Home,9742 SW 145TH CT,Miami-Dade,33186,Clara Caicedo,305-408-4773, ,L11MD0182,2007-04-05T00:00:00.000Z,2011-04-04T00:00:00.000Z,12,25.67568,-80.42847,844400.937184997,488223.250629574
-80.270368351702274,25.829025331614361,611, ,0431170090010,YMCA / Hialeah Elementary: A/S (EP),550 E 8TH ST,Hialeah,33013, , , ,EXEMPT,,,0,25.82902,-80.27037,896165.124994997,544213.687204905
-80.308932197704536,25.956408336798269,612, ,3020010010050,Ministerio Casa De Oracion  Inc,20151 NW 67TH AVE,Miami-Dade,33015, ,305-624-5767, ,C11MD1131,1991-11-14T00:00:00.000Z,2010-09-04T00:00:00.000Z,0,25.9564,-80.30893,883236.062598579,590444.624926575
-80.280195409769135,25.880676134816508,613, ,0421310280460,YWCA / Palm Springs Elementary (EP),6304 E 1ST AVE,Hialeah,33013, ,305-822-0911, ,EXEMPT,,,0,25.88067,-80.28019,892829.749775995,562969.18742349
-80.321571994113711,25.877366674953418,614, ,0420350800010,"Little Children's Learning Academy, Inc",1917 W 60TH ST,Hialeah,33012,Sonia PENNINGTON,305-825-4424, ,C11MD1721,2009-10-09T00:00:00.000Z,2010-10-08T00:00:00.000Z,0,25.87736,-80.32157,879231.490883328,561693.851391487
-80.251265500217372,25.934959750911258,615,3581,3421090021060,YMCA / Myrtle Grove Elementary,3125 NW 176TH ST,Miami Gardens,33056, ,305-624-8431, ,EXEMPT,,,0,25.93496,-80.25126,902229.187341914,582752.874890156
-80.352746628270495,25.736891051896027,616, ,3040170000470,Trinity Christian Academy of Miami,3520 SW 97TH AVE,Miami-Dade,33165, ,305-221-9722, ,C11MD0098,1981-11-17T00:00:00.000Z,2010-01-21T00:00:00.000Z,0,25.73689,-80.35274,869232.250055078,510584.781037659
-80.274331053084182,25.926044013246319,617, ,3421080120670,Jaa Group Corp - Children's Choice Academy,4469 NW 167TH ST,Miami Gardens,33055, ,305-628-0210, ,C11MD1788,2010-03-23T00:00:00.000Z,2011-03-22T00:00:00.000Z,0,25.92604,-80.27433,894666.694592912,579469.611771658
-80.167009485092237,25.891177548068299,618, ,0622290450110,Get Smart Kids Academy - North Miami Campus,1565 NE 125TH ST,North Miami,33161,Margarita Montes,305-895-5993, ,C11MD1585,2007-12-31T00:00:00.000Z,2011-12-30T00:00:00.000Z,0,25.89117,-80.16701,930021.062532328,567006.312879406
-80.390013262086683,25.731262726077077,619,DACR105,3049130030750,Armenta's Family Day Care Home,12001 SW 41ST DR,Miami-Dade,33175,Irwin Perolman,305-485-0881, , ,2009-08-03T00:00:00.000Z,2010-08-02T00:00:00.000Z,10,25.73126,-80.39001,856973.875293661,508480.688132986
-80.133488006747257,25.811884544768997,620, ,0232270150160,St. Patrick's Preschool,3885 MERIDIAN AVE,Miami Beach,33140, ,305-538-8004, ,C11MD0833,1998-04-17T00:00:00.000Z,2011-06-15T00:00:00.000Z,0,25.81188,-80.13349,941232.149033997,538256.749643743
-80.186317661806697,25.832411809688118,621, ,0132180300100,Eaton Park Day Care,490 NE 61ST ST,Miami,33137, ,305-759-3507, ,C11MD1641,2000-06-12T00:00:00.000Z,2011-01-21T00:00:00.000Z,0,25.83241,-80.18631,923805.375160579,545606.812371403
-80.228388191114959,25.765785104723363,622, ,0141030160690,"TLC 8, LLC",2011 SW 8TH ST,Miami,33135, ,305-303-1500, ,C11MD1762,2009-11-10T00:00:00.000Z,2010-11-09T00:00:00.000Z,0,25.76578,-80.22839,910108.87499458,521306.843582988
-80.25271604583925,25.949168308283944,623, ,3421040010040,Brentwood Elementary (VPK),3101 NW 191ST ST,Miami Gardens,33056,Shanon D Jackson,305-624-2657, , ,,,0,25.94916,-80.25271,901723.000034079,587914.562401406
-80.338585245670117,25.565080806648396,624, ,3660160021400,"Rodriguez, Marilin Family Day Care Home",21513 SW 90TH CT,Cutler bay,33189, ,786-293-8566, ,F11MD0207,2001-10-20T00:00:00.000Z,2010-10-19T00:00:00.000Z,0,25.56508,-80.33858,874206.124949828,448162.907193989
-80.348261859283113,25.574696310390781,625, ,3660080062230,Mansour Family Day Care Home,20700 GULFSTREAM RD,Cutler bay,33189, ,305-278-8456, ,F11MD0505,2004-12-15T00:00:00.000Z,2010-12-14T00:00:00.000Z,0,25.57469,-80.34826,870998.93746658,451641.874973573
-80.390439113837019,25.766880109295503,626, ,3049010000040,Iglesia Presbiteriana El Redentor Inc.,175 SW 120TH AVE,Miami-Dade,33184, ,305-559-4419, ,C11MD0587,1987-08-25T00:00:00.000Z,2010-08-24T00:00:00.000Z,0,25.76688,-80.39044,856773.848790828,521425.384684488
-80.395036196489414,25.73009077370607,627,DACR985,3049130051120,Little Stars Preschool,12375 SW 42ND ST,Miami-Dade,33175,Greidys Mojena,305-552-1229, ,C11MD0200,2006-11-30T00:00:00.000Z,2011-03-13T00:00:00.000Z,0,25.73009,-80.39503,855322.25031608,508047.125023738
-80.24876971176181,25.913955651637913,628, ,3421160010250,Levell Celeste Large Family Child Care Home,15331 NW 29TH CT,Miami Gardens,33054,Celeste Levell,305-685-8565, ,L11MD0186,1999-05-28T00:00:00.000Z,2011-06-04T00:00:00.000Z,0,25.91395,-80.24877,903093.187582411,575123.187721737
-80.254628393789119,25.759014685442121,629, ,0141090240500,Happy Dreams Learning Center,3691 SW 14TH ST,Miami,33145,Jorleth Garcia,305-648-2333, ,C11MD0370,1999-11-27T00:00:00.000Z,2011-05-26T00:00:00.000Z,0,25.75901,-80.25463,901486.69932558,518796.348275907
-80.440787246585913,25.601647844543798,630, ,3059330180720,"Reyes, Gladys Family Day Care Home",15323 SW 178TH ST,Miami-Dade,33187, ,305-234-5682, ,L11MD0090,2002-10-11T00:00:00.000Z,2010-10-10T00:00:00.000Z,0,25.60164,-80.44078,840457.999860913,461298.156513989
-80.402893012881293,25.730163145412909,631,DACR1352,3049140013340,Lago Mar Preschool II,12871 SW 42ND ST,Miami-Dade,33175, ,305-559-0004, ,C11MD0199,2006-03-10T00:00:00.000Z,2011-03-09T00:00:00.000Z,0,25.73016,-80.40289,852735.601289913,508061.648944825
-80.335585103488199,25.655497550818499,632, ,3050150090330,Concordia Luthurn Church School,8701 SW 124TH ST,Miami-Dade,33176, ,305-235-6123, ,C11MD0316,2000-06-30T00:00:00.000Z,2010-06-29T00:00:00.000Z,0,25.65549,-80.33558,875030.437277578,481029.937588409
-80.370867145941062,25.769149624698564,633, ,3040060270010,Early Enrichment Center/ Nesbe Inc.,10711 W FLAGLER ST,Miami-Dade,33174,Bertila Suarez,305-225-7030, ,C11MD0236,2004-01-08T00:00:00.000Z,2012-01-07T00:00:00.000Z,0,25.76914,-80.37086,863211.196808495,522280.526674993
-80.353905510682537,25.813021625589709,634, ,3530200120020,Osho Am Inc / Circletime Lrng Center,9709 NW 41ST ST #105,Doral,33178, ,305-477-8160, ,C11MD1619,2008-08-26T00:00:00.000Z,2010-08-25T00:00:00.000Z,0,25.81302,-80.3539,868715.070643246,538253.227997243
-80.394053677622153,25.574231030438721,635, ,3069120280660,Susana Paz Family Day Care Home,20650 SW 124TH PL,Miami-Dade,33177, ,786-427-2332, ,C11MD0741,2008-08-12T00:00:00.000Z,2010-08-11T00:00:00.000Z,0,25.57423,-80.39405,855905.063126829,451401.250126742
-80.254131318213197,25.85643130229267,636, ,3031040062910,Gandara Family Day Care Home,9120 NW 33RD AVENUE RD,Miami-Dade,33147,Oraima Gandara,305-696-9149, ,F11MD0905,2010-09-27T00:00:00.000Z,2011-09-26T00:00:00.000Z,0,25.85643,-80.25413,901449.625580829,554204.812563822
-80.26346264638039,25.762451322181445,637, ,3041080200010,Gables Montessori School,990 S Le Jeune Rd,Miami-Dade,33134,Maderlene S. Granda Cabrera,305-567-1900, ,C11MD1425,2006-11-07T00:00:00.000Z,2008-07-18T00:00:00.000Z,0,25.76245,-80.26346,898572.062110245,520029.093841903
-80.212597570016413,25.894333888494263,638, ,0621260142170,Cazeau Large Family Child Care Home,770 NW 131ST ST,North Miami,33168,Gisele Cazeau,305-953-8836, ,L11MD0214,2006-12-13T00:00:00.000Z,2011-12-09T00:00:00.000Z,0,25.89433,-80.21259,915026.062338661,568060.999746405
-80.263281576561852,25.953514385524947,639, ,3421050210150,Modesta Montero,3790 NW 197TH TER,Miami Gardens,33055, ,305-763-6378, ,L11MD0195,2006-11-14T00:00:00.000Z,2010-11-12T00:00:00.000Z,0,25.95351,-80.26328,898242.18809808,589474.562890321
-80.330832188286834,25.565219800604289,640, ,3660090220030,Whigham Elementary Head Start and Child Care,21545 SW 87TH AVE,Cutler bay,33189, ,305-234-4840, ,C11MD0185,2005-12-06T00:00:00.000Z,2010-08-24T00:00:00.000Z,0,25.56522,-80.33083,876761.775350329,448226.232198574
-80.417040611731935,25.74477798748088,641, ,3049100200010,Little Angels Academy Pre School,2432 SW 137TH AVE,Miami-Dade,33175,Patricia Gonzalez,305-551-5777, ,C11MD1501,2007-05-04T00:00:00.000Z,2011-05-03T00:00:00.000Z,0,25.74477,-80.41704,848054.631321162,513352.650501907
-80.198816350851033,25.821174598571975,642, ,0131240160010,Shadowlaw  Elementary School,149 NW 49TH ST,Miami,33127, ,305-758-3673, , ,,,0,25.82117,-80.19881,919719.000131246,541497.187388577
-80.237810132344904,25.939964942188233,643,DACR375,3421100020010,Greater Love Primary Learning Center,18200 NW 22ND AVE,Miami Gardens,33056,Monica Person,305-474-8118, , ,2008-08-12T00:00:00.000Z,2010-08-11T00:00:00.000Z,40,25.93996,-80.23781,906640.688361414,584597.625137657
-80.175211740541783,25.894679793092806,644, ,0622290180180,Tripician Gonzalez Martha,1155 NE 129TH ST,North Miami,33161, ,305-891-3868, ,L11MD0120,2005-04-30T00:00:00.000Z,2010-06-17T00:00:00.000Z,0,25.89468,-80.17521,927316.375028327,568262.250000075
-80.12367347209377,25.944528613720944,645, ,3122110190010,Pelican Park (EP),18115 N BAY RD,Sunny Isles Beach,33160, ,305-792-1706, ,EXEMPT,,,0,25.94452,-80.12367,944139.211461328,586491.051140822
-80.379514040506805,25.58040397464017,646, ,3060070060100,Ruiz Large Family Child Care Home,11561 SW 201ST ST,Miami-Dade,33189,Maria Ruiz,305-235-7462, ,F11MD0943,2009-01-30T00:00:00.000Z,2011-01-29T00:00:00.000Z,0,25.5804,-80.37951,860687.375084497,453666.93752449
-80.299816581088166,25.728104460630433,647, ,3040240220170,A and A Children's Academy I,4541 SW 64TH CT,Miami-Dade,33155,Aurora Gonzalez,305-310-0243, ,C11MD0211,1998-04-14T00:00:00.000Z,2011-04-13T00:00:00.000Z,0,25.7281,-80.29981,886673.375605829,507480.187509321
-80.197573336721035,25.80101660700598,648, ,0131250291100,Centro Hispano Catolico Child Care Center,125 NW 25TH ST,Miami,33127, ,305-576-1923, ,C11MD1083,2007-03-20T00:00:00.000Z,2011-03-19T00:00:00.000Z,0,25.80101,-80.19757,920172.589775246,534172.889373153
-80.238513158377813,25.963153993257254,649, ,3411340020700,White Family Day Care Home,20510 NW 22ND AVE,Miami Gardens,33056,Marva White,305-620-5542, ,F11MD0872,2010-08-11T00:00:00.000Z,2011-08-10T00:00:00.000Z,0,25.96315,-80.23851,906360.625273246,593024.875015408
-80.330676792319082,25.941258122711133,650, ,3020100130330,Waterston Large Family Child Care Home,7920 NW 185TH ST,Miami-Dade,33015,Rosa Waterston,305-320-6851, ,L11MD0244,2008-12-31T00:00:00.000Z,2011-12-30T00:00:00.000Z,0,25.94125,-80.33067,876119.250060581,584900.874859236
