x,y,ID,AGENCY_NAM,PROGRAM_TY,AGENCY_TEL,CBO_SERVIC,SP_EIN,CBO_SP_TEL,SCHOOL_ID,SITE_NAME,SITE_BUILD,SITE_STREE,SITE_BOROU,SITE_ZIP,SETTING,ESTIMATED_,SUMMER,SCHOOL_YEA,WEEKENDS,EVENINGS,ELEMENTARY,MIDDLE_SCH,HIGH_SCHOO,WEEKLY_HOU,ENROLLMENT,ACADEMICS,SPORTS_PHY,ARTS_CULTU,NAME,ADDRESS1,ADDRESS2
-73.81291815,40.73644649,DOE_DYCD489,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,25Q201,PS 201,65-11,155th Street,Queens,11367,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,65-11 155th Street,"Queens, NY 11367"
-73.89672914,40.73465662,DOE_DYCD486,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,24Q229,PS 229,67-25,51st Road,Queens,11377,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,67-25 51st Road,"Queens, NY 11377"
-73.80740612,40.72660186,DOE_DYCD488,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,25Q154,PS 154,75-02,162nd Street,Queens,11366,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,75-02 162nd Street,"Queens, NY 11366"
-73.9948374,40.60488912,DOE_DYCD128,DOE,21st Century,212-374-5472,YMCA of Greater New York - Prospect Park,131624228,212-630-9729,21K690,Brooklyn Studio School,8310,21st Avenue,Brooklyn,11214,School,0,unknown,yes,unknown,unknown,No,No,yes,Full-time,0,yes,yes,yes,21st Century - YMCA of Greater NY - Prospect Park,8310 21st Avenue,"Brooklyn, NY 11214"
-73.93641521,40.66208729,DOE_DYCD241,DOE,Other,212-374-5472,Jackie Robinson Center,,718-773-3456,17K391,IS 391,790,East New York Avenue,Brooklyn,11203,School,200,No,Yes,No,No,no,yes,No,Full-time,200,yes,yes,yes,Other - Jackie Robinson Center,790 East New York Avenue,"Brooklyn, NY 11203"
-73.93515854,40.67581586,DOE_DYCD238,DOE,Other,212-374-5472,Jackie Robinson Center,,718-773-3456,16K243,PS 243,1580,Dean Street,Brooklyn,11213,School,200,No,Yes,No,No,no,yes,No,Full-time,200,yes,yes,yes,Other - Jackie Robinson Center,1580 Dean Street,"Brooklyn, NY 11213"
-73.97105247,40.69085389,DOE_DYCD440,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,13K020,PS 20,225,Adelphi Street,Brooklyn,11205,School,200,No,Yes,No,No,Yes,No,No,Full-time,200,yes,yes,yes,Virtual Y - YMCA of Greater NY,225 Adelphi Street,"Brooklyn, NY 11205"
-73.942653,40.79293659,DOE_DYCD476,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,04M117,PS 117,240,East 109th Street,Manhattan,10029,School,60,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,240 East 109th Street,"Manhattan, NY 10029"
-73.94077419,40.82126215,DOE_DYCD481,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,05M194,PS 194,244,West 144th Street,Manhattan,10030,School,60,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,244 West 144th Street,"Manhattan, NY 10030"
-73.94002116,40.84554602,DOE_DYCD484,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,06M173,PS 173,306,Ft. Washington Avenue,Manhattan,10033,School,60,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,306 Ft. Washington Avenue,"Manhattan, NY 10033"
-73.97923241,40.78631718,DOE_DYCD485,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,03M811,PS 811,466,West End Avenue,Manhattan,10024,School,24,No,Yes,No,No,Yes,No,No,Full-time,24,yes,yes,yes,Virtual Y - YMCA of Greater NY,466 West End Avenue,"Manhattan, NY 10024"
-73.94235855,40.83162174,DOE_DYCD483,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,06M028,PS 28,475,West 155th Street,Manhattan,10032,School,60,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,475 West 155th Street,"Manhattan, NY 10032"
-73.94637799,40.65872321,DOE_DYCD454,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,17K397,PS 397,490,Fenimore Street,Brooklyn,11203,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,490 Fenimore Street,"Brooklyn, NY 11203"
-73.96222528,40.68221808,DYCD28,DYCD,OST,800-246-4646,"Fort Green Senior Citizen Council, Inc.",,718-638-6910,,Young Minds Day Care Ctr.,972,Fulton Street,Brooklyn,11238,center,0,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Fort Green Senior Citizen Council,972 Fulton Street,"Brooklyn, NY 11238"
-73.95953618,40.7109439,DOE_DYCD139,DOE,21st Century,212-374-5472,El Puente de Williamsburg,112614265,718-387-0404,14K685,El Puente Academy,211,South 4th Street,Brooklyn,11211,School,0,unknown,yes,unknown,unknown,Yes,no,no,Full-time,0,yes,yes,yes,21st Century - El Puente de Williamsburg,211 South 4th Street,"Brooklyn, NY 11211"
-73.99234855,40.7297695,DOE_DYCD59,DOE,21st Century,212-374-5472,Hetrick Martin Institute,,212-674-2400,02M586,Harvey Milk School,10-Feb,Astor Place,Manhattan,10003,School,0,unknown,yes,unknown,unknown,Yes,No,No,Full-time,0,yes,yes,yes,21st Century - Hetrick Martin Institute,2-10 Astor Place,"Manhattan, NY 10003"
-73.74566318,40.67695866,QPL15,QPL,21st Century,718-990-0871,N/A,N/A,N/A,N/A,Laurelton,134-26,225 Street,Queens,11413,Library,100,yes,yes,no,yes,yes,yes,yes,Part-time,100,yes,no,yes,"QPL, Laurelton Branch, 21st Century Learning Center",134-26 225 Street,"Queens, NY 11413"
-73.84052261,40.88627757,DOE_DYCD36,DOE,21st Century,212-374-5472,Baychester Youth Center,,718-325-9484,11X142,MS 142,3750,Baychester Ave,Bronx,10466,School,0,unknown,yes,unknown,unknown,no,no,yes,Full-time,0,yes,yes,yes,21st Century - Baychester Youth Center,3750 Baychester Ave,"Bronx, NY 10466"
-73.91301962,40.85449444,DOE_DYCD144,DOE,21st Century,212-374-5472,Neighborhood Youth & Family Services,,718-299-2340,10X396,PS/MS 396,1930,Andrews Avenue,Bronx,10453,School,0,unknown,yes,unknown,unknown,Yes,yes,No,Full-time,0,yes,yes,yes,21st Century - Neighborhood Youth & Family Services,1930 Andrews Avenue,"Bronx, NY 10453"
-73.88384054,40.67695073,DOE_DYCD158,DYCD,Beacon,800-246-4646,Cypress Hills Local Development,112683663,718-647-2800,19K302,IS 302,350,Linwood Street,Brooklyn,11208,School,1350,yes,yes,yes,yes,yes,yes,yes,Full-time,1350,yes,yes,yes,Beacon - Cypress Hills Local Dev.,350 Linwood Street,"Brooklyn, NY 11208"
-73.94430131,40.81523566,DOE_DYCD11,DOE,21st Century,212-374-5472,Abyssinian Development,,212-238-8055,05M670,Thurgood Marshall Academy for Learning & Social Change,200,West 135th Street,Manhattan,10030,School,0,unknown,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,21st Century - Abyssinian Dev.,200 West 135th Street,"Manhattan, NY 10030"
-73.8322627,40.87411031,DOE_DYCD38,DOE,21st Century,212-374-5472,Baychester Youth Center,,718-325-9484,11X455,Harry S. Truman HS,750,Baychester Avenue,Bronx,10475,School,0,unknown,yes,unknown,unknown,no,no,yes,Full-time,0,yes,yes,yes,21st Century - Baychester Youth Center,750 Baychester Avenue,"Bronx, NY 10475"
-73.84392502,40.88480649,DOE_DYCD35,DOE,21st Century,212-374-5472,Baychester Youth Center,,718-325-9484,11X112,Bronxwood School,1925,Schieffelin Ave,Bronx,10466,School,0,unknown,yes,unknown,unknown,no,no,yes,Full-time,0,yes,yes,yes,21st Century - Baychester Youth Center,1925 Schieffelin Ave,"Bronx, NY 10466"
-73.76145363,40.5939862,DOE_DYCD87,DOE,21st Century,212-374-5472,Queens Library,,718-990-0871,27Q043,IS 43,160,Beach 29th Street,Queens,11691,School,0,unknown,yes,unknown,unknown,Yes,Yes,No,Full-time,0,yes,yes,yes,21st Century - Queens Borough Public Library,160 Beach 29th Street,"Queens, NY 11691"
-73.82533815,40.584185,DOE_DYCD145,DOE,21st Century,212-374-5472,Rainbow Rhymes Learning Center,,718-325-6121,27Q180,IS 180,320,Beach 104th Street,Queens,11694,School,0,unknown,yes,unknown,unknown,No,Yes,No,Full-time,0,yes,yes,yes,21st Century - Rainbow Rhymes Learning Center,320 Beach 104th Street,"Queens, NY 11694"
-73.90396723,40.83377313,DOE_DYCD167,DYCD,Beacon,800-246-4646,Directions For Our Youth,61308851,212-362-4020,09X219,Dr. Charles R. Drew Educational Complex,3630,3rd Avenue,Bronx,10456,School,1350,yes,yes,yes,yes,yes,yes,yes,Full-time,1350,yes,yes,yes,Beacon - Directions For Our Youth,3630 3rd Avenue,"Bronx, NY 10456"
-73.91077865,40.68051654,DOE_DYCD64,DOE,21st Century,212-374-5472,"Oasis Children's Services, LLC (summer only program)",,718-596-4900,23K073,PS 73,251,McDougal Street,Brooklyn,11233,School,0,yes,no,unknown,unknown,Yes,No,no,Full-time,0,yes,yes,yes,21st Century - Oasis Children's Services,251 McDougal Street,"Brooklyn, NY 11233"
-73.98650335,40.69828591,DOE_DYCD147,DOE,21st Century,212-374-5472,Revelation Performing Arts Studio,,347-386-1819,13K509,Freedom Academy HS,116,Nassau Street,Brooklyn,11201,School,0,unknown,yes,unknown,unknown,No,No,yes,Full-time,0,yes,yes,yes,21st Century - Revelation Performing Arts Studio,116 Nassau Street,"Brooklyn, NY 11201"
-73.91395487,40.88797694,DOE_DYCD149,DOE,21st Century,212-374-5472,Riverdale Comm Ctr,,718-796-4724,10X141,MS/HS 141,660,West 237th Street,Bronx,10463,School,0,unknown,yes,unknown,unknown,No,yes,yes,Full-time,0,yes,yes,yes,21st Century - Riverdale Comm Ctr,660 West 237th Street,"Bronx, NY 10463"
-73.96185201,40.57988692,DOE_DYCD150,DOE,21st Century,212-374-5472,Shorefront YM-YWHA of Brighton - Manhattan Beach,113070228,718-646-1444,21K253,PS 253,601,Oceanview Avenue,Brooklyn,11235,School,0,unknown,yes,unknown,unknown,Yes,No,No,Full-time,0,yes,yes,yes,21st Century - Shorefront YM-YWHA of Brighton - Manhattan Beach,601 Oceanview Avenue,"Brooklyn, NY 11235"
-73.99385998,40.59455157,DOE_DYCD153,DOE,21st Century,212-374-5472,South Brooklyn Youth Consortium,,718-265-3225,21K281,PS 281,8787,24th Avenue,Brooklyn,11214,School,0,unknown,yes,unknown,unknown,Yes,No,No,Full-time,0,yes,yes,yes,21st Century - South Brooklyn Youth Consortium,8787 24th Avenue,"Brooklyn, NY 11214"
-73.91077865,40.68051654,DOE_DYCD57,DOE,21st Century,212-374-5472,Highbridge Community Life Center,,718-293-6103,23K073,PS 73,251,McDougal Street,Brooklyn,11233,School,0,unknown,yes,unknown,unknown,Yes,No,yes,Full-time,0,yes,yes,yes,21st Century - Highbridge Comm. Life Center,251 McDougal Street,"Brooklyn, NY 11233"
-73.87136883,40.76493252,DYCD190,DYCD,OST,800-246-4646,"Elmcor Youth And Adult Activities, Inc.",,718-651-0096,30Q127,The Aerospace Science Magnet,98-01,25th Avenue,Queens,11369,school,0,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Elmcor Youth And Adult Activities,98-01 25th Avenue,"Queens, NY 11369"
-73.8166681,40.67521802,DYCD266,DYCD,OST,800-246-4646,MercyFirst,,718-848-1532,27Q226,Virgil I. Grissom School,121-10,Rockaway Boulevard,Queens,11420,school,0,yes,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - MercyFirst,121-10 Rockaway Boulevard,"Queens, NY 11420"
-73.82398419,40.86429906,DYCD686,DYCD,OST,800-246-4646,"Mosholu Montefiore Community Center, Inc.",133622107,718-482-5081,11X160,PS 160 WALT DISNEY (X160),4140,HUTCHINSON RIVER PKWY E,Bronx,10475,School,125,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,125,Yes,Yes,Yes,OST - Mosholu Montefiore Comm. Center,4140 Hutchinson River Pkwy E,"Bronx, NY 10475"
-73.8322627,40.87411031,DYCD687,DYCD,OST,800-246-4646,"Mosholu Montefiore Community Center, Inc.",133622107,917-482-5030,11X153,Helen Keller School,650,Baychester Avenue,Bronx,10475,school,125,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,125,Yes,Yes,Yes,OST - Mosholu Montefiore Comm. Center,650 Baychester Avenue,"Bronx, NY 10475"
-73.95909673,40.61972941,DYCD267,DYCD,OST,800-246-4646,Midwood Development Corporation,,718-376-0999,21K525,Edward R. Murrow HS,1600,Avenue L,Brooklyn,11230,school,0,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Midwood Dev.,1600 Avenue L,"Brooklyn, NY 11230"
-73.86311858,40.7282084,DOE_DYCD495,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,28Q139,PS 139,93-06,63rd Drive,Queens,11374,School,250,No,Yes,No,No,Yes,No,No,Full-time,250,yes,yes,yes,Virtual Y - YMCA of Greater NY,93-06 63rd Drive,"Queens, NY 11374"
-73.95027038,40.62184169,DYCD268,DYCD,OST,800-246-4646,Midwood Development Corporation,,718-376-0999,22K193,Gil Hodges Elementary School,2515,Avenue L,Brooklyn,11210,school,0,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Midwood Dev.,2515 Avenue L,"Brooklyn, NY 11210"
-73.95157325,40.61258279,DYCD269,DYCD,OST,800-246-4646,Midwood Development Corporation,,718-376-0999,22K197,PS 197,1599,East 22nd Street,Brooklyn,11210,school,0,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Midwood Dev.,1599 East 22nd Street,"Brooklyn, NY 11210"
-73.8041786,40.70842706,DYCD272,DYCD,OST,800-246-4646,Mt. Sinai School of Medicine,,212-650-6088,28Q680,Gateway to Health Sciences HS,150-91,87th Road,Queens,11432,school,0,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Mt. Sinai School of Medicine,150-91 87th Road,"Queens, NY 11432"
-74.03932466,40.62718564,DYCD273,DYCD,OST,800-246-4646,National Chorale,,212-333-5333,20K490,Fort Hamilton HS,8301,Shore Road,Brooklyn,11209,school,0,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - National Chorale,8301 Shore Road,"Brooklyn, NY 11209"
-73.94979474,40.66608881,DYCD428,DYCD,OST,800-246-4646,"Associated Beth Rivkah Schools, Inc",,718-735-0400,,Associated Beth Rivkah Schools,310,Crown Street,Brooklyn,11225,center,0,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Associated Beth Rivkah Schools,310 Crown Street,"Brooklyn, NY 11225"
-73.74529921,40.60139632,DYCD430,DYCD,OST,800-246-4646,Bnos Bias Yaakov,,718-337-6000,,Bnos Bias Yaakov,613,Beach 9th Street,Queens,11691,center,0,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Bnos Bias Yaakov,613 Beach 9th Street,"Queens, NY 11691"
-73.9542027,40.67501227,DYCD30,DYCD,OST,800-246-4646,Friends of Crown Heights Educational Center,,718-638-8686,,Friends of Crown Heights Educational Ctr.,671,Prospect Place,Brooklyn,11216,center,0,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Friends of Crown Heights Educational Center,671 Prospect Place,"Brooklyn, NY 11216"
-73.92884423,40.67340527,DYCD31,DYCD,OST,800-246-4646,George C. Conliffe Child Care Center,,718-778-1498,,George C. Conliffe Child Care Ctr.,1435,Prospect Place,Brooklyn,11213,center,0,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - George C. Conliffe Child Care Center,1435 Prospect Place,"Brooklyn, NY 11213"
-73.9572717,40.6617087,DYCD32,DYCD,OST,800-246-4646,Grace Preschool Day Care Center,,718-856-6700,,Grace Preschool Day Care Ctr.,1800,Bedford Avenue,Brooklyn,11225,center,0,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Grace Preschool Day Care Center,1800 Bedford Avenue,"Brooklyn, NY 11225"
-73.95143726,40.67285435,DYCD33,DYCD,OST,800-246-4646,Haitian American Day Care Center,,718-756-0253,,Haitian American Day Care Ctr.,813,Sterling Place,Brooklyn,11216,center,0,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Haitian American Day Care Center,813 Sterling Place,"Brooklyn, NY 11216"
-73.87397853,40.82501156,DYCD286,DYCD,OST,800-246-4646,New York Junior Tennis League,,718-786-7110,08X337,IS 337,1025,Morrison Avenue,Bronx,10472,school,0,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - NY Junior Tennis League,1025 Morrison Avenue,"Bronx, NY 10472"
-74.08157651,40.64529893,DYCD294,DYCD,OST,800-246-4646,Northfield Community LDC,,718-442-7351,31R450,Curtis High School,105,Hamilton Avenue,Staten Island,10301,school,0,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Northfield Comm. LDC,105 Hamilton Avenue,"Staten Island, NY 10301"
-73.85576541,40.82155671,DYCD295,DYCD,OST,800-246-4646,OPUS Dance Theatre and Community Services Inc.,,212-996-8413,08X305,Pablo Neruda Academy,1980,Lafayette Avenue,Bronx,10473,school,0,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - OPUS Dance Theatre and Comm. Services,1980 Lafayette Avenue,"Bronx, NY 10473"
-73.90020538,40.81383219,DOE_DYCD431,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,08X062,PS 62,660,Fox Street,Bronx,10455,School,60,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,660 Fox Street,"Bronx, NY 10455"
-74.1270983,40.6309709,DOE_DYCD504,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,31R019,PS 19,780,Post Avenue,Staten Island,10310,School,50,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,780 Post Avenue,"Staten Island, NY 10310"
-73.936087,40.66393534,DOE_DYCD453,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,17K221,PS 221,791,Empire Blvd.,Brooklyn,11213,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,791 Empire Blvd.,"Brooklyn, NY 11213"
-73.92797875,40.69440451,DOE_DYCD466,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,32K274,PS 274,800,Bushwick Avenue,Brooklyn,11221,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,800 Bushwick Avenue,"Brooklyn, NY 11221"
-73.9228922,40.68532094,DOE_DYCD450,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,16K005,PS 5,820,Hancock Street,Brooklyn,11233,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,820 Hancock Street,"Brooklyn, NY 11233"
-73.7440942,40.59989236,DOE_DYCD494,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,27Q197,PS 197,825,Hicksville Road,Queens,11691,School,120,No,Yes,No,No,Yes,No,No,Full-time,120,yes,yes,yes,Virtual Y - YMCA of Greater NY,825 Hicksville Road,"Queens, NY 11691"
-73.9202291,40.67840552,DOE_DYCD451,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,16K028,PS 28,1001,Herkimer Street,Brooklyn,11233,School,50,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1001 Herkimer Street,"Brooklyn, NY 11233"
-74.13782502,40.60286394,DOE_DYCD508,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,31R054,PS 54,1060,Willowbrook Road,Staten Island,10314,School,50,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1060 Willowbrook Road,"Staten Island, NY 10314"
-73.88684515,40.81402369,DOE_DYCD430,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,08X048,PS 48,1290,Spofford Avenue,Bronx,10474,School,60,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,1290 Spofford Avenue,"Bronx, NY 10474"
-73.89455403,40.83154983,DOE_DYCD438,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,12X134,PS 134,1330,Bristow Street,Bronx,10473,School,50,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1330 Bristow Street,"Bronx, NY 10459"
-73.89767766,40.6349385,DOE_DYCD455,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,18K115,PS 115,1500,East 92 Street,Brooklyn,11236,School,50,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1500 East 92 Street,"Brooklyn, NY 11236"
-73.87698405,40.82203828,DOE_DYCD432,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,08X093,PS 93,1535,Story Avenue,Bronx,10473,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,1535 Story Avenue,"Bronx, NY 10473"
-73.89795194,40.84174806,DOE_DYCD434,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,09X004,PS 4,1701,Fulton Avenue,Bronx,10457,School,60,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,1701 Fulton Avenue,"Bronx, NY 10457"
-74.15105387,40.62505273,DOE_DYCD505,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,31R022,PS 22,1860,Forest Avenue,Staten Island,10303,School,325,No,Yes,No,No,Yes,No,No,Full-time,325,yes,yes,yes,Virtual Y - YMCA of Greater NY,1860 Forest Avenue,"Staten Island, NY 10303"
-74.00167276,40.60305197,DOE_DYCD460,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,21K200,PS 200,1940,Benson Avenue,Brooklyn,11214,School,50,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1940 Benson Avenue,"Brooklyn, NY 11214"
-73.9542684,40.63258902,DOE_DYCD457,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,22K152,PS 152,2310,Glenwood Road,Brooklyn,11210,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,2310 Glenwood Road,"Brooklyn, NY 11210"
-73.95027038,40.62184169,DOE_DYCD459,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,22K193,PS 193,2515,Avenue L,Brooklyn,11210,School,40,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,2515 Avenue L,"Brooklyn, NY 11210"
-73.98202391,40.63484344,DOE_DYCD461,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,20K223,IS 223,4200,16th Avenue,Brooklyn,11204,School,200,No,Yes,No,No,Yes,No,No,Full-time,200,yes,yes,yes,Virtual Y - YMCA of Greater NY,4200 16th Avenue,"Brooklyn, NY 11204"
